	tool	coverage	coverage_threshold	strand_bias_threshold	gaps_threshold	step_GT	error_rate	nb_of_correct_calls	nb_of_total_calls	recalls_wrt_truth_probes	nbs_of_truth_probes_found	nbs_of_truth_probes_in_total	recalls_wrt_variants_where_all_allele_seqs_were_found	recalls_wrt_variants_found_wrt_alleles	nbs_variants_where_all_allele_seqs_were_found	nbs_variants_found_wrt_alleles	nbs_variants_total
10	pandora_illumina_withdenovo_b19d26	100x	0	0.05	0.8	10	0.0009132666296425284	611108.3849404465	611667.0	0.8908241916940869	629182	706292	0.6703445842324552	0.8080982610182799	197572	238172.41666643968	294732
11	pandora_illumina_withdenovo_b19d26	100x	0	0.0	0.8	0	0.0013573425065341867	672888.4185470698	673803.0	0.9026868709626044	697155	772311	0.8286222975837221	0.8969436201777281	244340	264486.2499999076	294875
12	pandora_illumina_withdenovo_b19d26	100x	0	0.0	0.8	1	0.0013490639597146805	672686.277262056	673595.0	0.9026446418023358	696820	771976	0.8278456973293769	0.8964682775184085	244111	264346.0833332407	294875
13	pandora_illumina_withdenovo_b19d26	100x	0	0.0	0.8	2	0.001343473254454608	672437.383031899	673342.0	0.9025848280367388	696346	771502	0.8269939024803814	0.8958671048195936	243859	264167.9166665729	294874
14	pandora_illumina_withdenovo_b19d26	100x	0	0.0	0.8	3	0.0013340153180195768	672170.1169779311	673068.0	0.9025551462723026	696111	771267	0.8264953844692987	0.8955483245948175	243712	264073.9166665722	294874
15	pandora_illumina_withdenovo_b19d26	100x	0	0.0	0.8	4	0.0013012895080803946	671153.4970144639	672028.0	0.9023230062617456	694278	769434	0.8226395002611285	0.8931611467945604	242575	263369.99999989924	294874
16	pandora_illumina_withdenovo_b19d26	100x	0	0.0	0.8	5	0.0012732766391604367	669971.8529252586	670826.0	0.9021476326565154	692899	768055	0.8194618718503497	0.8913075302215936	241638	262823.4166665622	294874
17	pandora_illumina_withdenovo_b19d26	100x	0	0.0	0.8	6	0.001227932684669808	667677.1294561636	668498.0	0.9016673993594172	689148	764304	0.8114633178576395	0.8864551504439272	239277	261389.9166665513	294871
18	pandora_illumina_withdenovo_b19d26	100x	0	0.0	0.8	7	0.0011779676338236071	663649.3206091233	664432.0	0.9009767145866848	683817	758973	0.7999091112573169	0.8795283281214892	235866	259342.999999871	294866
19	pandora_illumina_withdenovo_b19d26	100x	0	0.0	0.8	8	0.0011006336699285186	655726.4901280091	656449.0	0.8995575002439028	673093	748249	0.7765413717436943	0.8656473947853182	228964	255236.9999998459	294851
20	pandora_illumina_withdenovo_b19d26	100x	0	0.0	0.8	9	0.0010106580252126074	640390.1298008339	641038.0	0.8971491444148849	655572	730728	0.7361697653040803	0.8427293110401339	217028	248442.4999998088	294807
21	pandora_illumina_withdenovo_b19d26	100x	0	0.0	0.8	10	0.0009114587895582283	613287.503756406	613847.0	0.8933623164140816	629623	704779	0.6713997801392452	0.8086812765487777	197883	238344.24999977442	294732
22	pandora_illumina_nodenovo_b19d26	100x	0	0.0	0.8	0	0.0012346406504020187	653040.732680016	653848.0	0.8948946732598655	691137	772311	0.8083119966087325	0.8892157693934571	238351	262207.4999998957	294875
23	pandora_illumina_nodenovo_b19d26	100x	0	0.0	0.8	1	0.0012237088163933318	652833.1435352144	653633.0	0.8947889596713046	690361	771535	0.8066502755404833	0.888209410766913	237861	261910.74999989345	294875
24	pandora_illumina_nodenovo_b19d26	100x	0	0.0	0.8	2	0.001218463010516091	652582.881856652	653379.0	0.8947357500859112	689971	771145	0.8059137122974559	0.8877130571019896	237643	261763.4999998921	294874
25	pandora_illumina_nodenovo_b19d26	100x	0	0.0	0.8	3	0.0012093279148621685	652308.1903574594	653098.0	0.8947009300937877	689716	770890	0.8053575425435949	0.8873750596296202	237479	261663.8333332246	294874
26	pandora_illumina_nodenovo_b19d26	100x	0	0.0	0.8	4	0.0011733022071195311	651306.9224831993	652072.0	0.894490154026126	688176	769350	0.801630526936929	0.885309488119971	236380	261054.7499998884	294874
27	pandora_illumina_nodenovo_b19d26	100x	0	0.0	0.8	5	0.0011423987679008984	650158.4103571757	650902.0	0.8942961541166083	686764	767938	0.798459681084124	0.8834095240675157	235445	260494.49999988466	294874
28	pandora_illumina_nodenovo_b19d26	100x	0	0.0	0.8	6	0.001099028647196798	647874.1843068006	648587.0	0.8937609037927203	682895	764069	0.7903131178507358	0.8784018882701173	233042	259016.9999998743	294873
29	pandora_illumina_nodenovo_b19d26	100x	0	0.0	0.8	7	0.0010330400153116814	643856.1829832513	644522.0	0.8929450336698116	677072	758246	0.7777514006267211	0.8708179026994916	229334	256776.3333331937	294868
30	pandora_illumina_nodenovo_b19d26	100x	0	0.0	0.8	8	0.0009510589607026887	635942.6053206826	636548.0	0.8914036955974978	666310	747484	0.7536440775684896	0.8567391977710571	222221	252619.83333316946	294862
31	pandora_illumina_nodenovo_b19d26	100x	0	0.0	0.8	9	0.0008526460123957633	620832.1981684457	621362.0	0.8888567888218742	649181	730355	0.7138220151000224	0.8343353095859781	210459	245990.4166664723	294834
32	pandora_illumina_nodenovo_b19d26	100x	0	0.0	0.8	10	0.0007599718660833421	594214.0705702837	594666.0	0.8847588815191714	623210	704384	0.6491628640735526	0.8003081655378291	191344	235894.8333331028	294755
33	pandora_illumina_nodenovo_b19d26	100x	0	0.0	1.0	0	0.001332276949695177	661510.5090744606	662393.0	0.8976487451298765	693264	772311	0.8136295040271302	0.8920370213363941	239919	263039.41666656925	294875
34	pandora_illumina_nodenovo_b19d26	100x	0	0.0	1.0	1	0.001321308617721173	661288.0783217639	662163.0	0.8975431456290546	692468	771515	0.8119338702840186	0.891008619471189	239419	262736.1666665669	294875
35	pandora_illumina_nodenovo_b19d26	100x	0	0.0	1.0	2	0.0013130105109914196	661036.9104647117	661906.0	0.8974913276057708	692078	771125	0.8111973249591351	0.8905122752991634	239201	262588.9166665655	294874
36	pandora_illumina_nodenovo_b19d26	100x	0	0.0	1.0	3	0.0013036159539908665	660756.5029161365	661619.0	0.8974566201041948	691817	770864	0.8106343726473002	0.8901669300556556	239035	262487.0833332314	294874
37	pandora_illumina_nodenovo_b19d26	100x	0	0.0	1.0	4	0.0012667543200931553	659699.263168423	660536.0	0.8972442741244633	690224	769271	0.8068327489029212	0.8880340981794309	237914	261858.1666665616	294874
38	pandora_illumina_nodenovo_b19d26	100x	0	0.0	1.0	5	0.0011954866148339296	655637.2562853175	656422.0	0.8969608488506234	688108	767155	0.8019052205348726	0.8851882498961894	236461	261018.9999998889	294874
39	pandora_illumina_nodenovo_b19d26	100x	0	0.0	1.0	6	0.0011458861949780186	653046.8241892682	653796.0	0.8964211867005258	684111	763158	0.7934636267138734	0.8800090773537916	233971	259490.9166665446	294873
40	pandora_illumina_nodenovo_b19d26	100x	0	0.0	1.0	7	0.0010671395568816466	647274.5298498856	647966.0	0.8955823240122215	677980	757027	0.7800812566979123	0.8720091136820415	230021	257127.5833331962	294868
41	pandora_illumina_nodenovo_b19d26	100x	0	0.0	1.0	8	0.0009776595063701876	637479.1525360065	638103.0	0.8940212582252278	666829	745876	0.7550989954622841	0.8574135245182625	222650	252818.6666665039	294862
42	pandora_illumina_nodenovo_b19d26	100x	0	0.0	1.0	9	0.0008687733946435294	621852.2815205876	622393.0	0.8915161146884932	649605	728652	0.7150318994142447	0.8348881683296624	210815	246152.5833331393	294833
43	pandora_illumina_nodenovo_b19d26	100x	0	0.0	1.0	10	0.0007717808547808014	595055.3929242652	595515.0	0.8874977584091679	623579	702626	0.6502405395685894	0.8007864185041409	191661	236034.9999997696	294754
44	pandora_illumina_nodenovo_b19d26	100x	5	0.0	0.8	0	0.0011468372603563592	644160.4046507962	644900.0	0.8905648113260073	687793	772311	0.8006714709622722	0.8848269040549993	236098	260913.3333332179	294875
45	pandora_illumina_nodenovo_b19d26	100x	5	0.0	0.8	1	0.0011422689675972821	643990.5483553279	644727.0	0.8904590021579517	687047	771565	0.7991013141161509	0.8838589797932981	235635	260627.9166665488	294875
46	pandora_illumina_nodenovo_b19d26	100x	5	0.0	0.8	2	0.0011407787733968	643812.7133231646	644548.0	0.89041355211379	686727	771245	0.7984868113160197	0.8834482411692712	235453	260505.9166665477	294874
47	pandora_illumina_nodenovo_b19d26	100x	5	0.0	0.8	3	0.0011335297626725582	643610.6202991898	644341.0	0.8903876855717366	686545	771063	0.7980832491165718	0.8832083081809421	235334	260435.1666665472	294874
48	pandora_illumina_nodenovo_b19d26	100x	5	0.0	0.8	4	0.0011049883235066946	642746.9864233332	643458.0	0.8901784577322588	685076	769594	0.7944986672273582	0.8812314751381191	234277	259852.2499998777	294874
49	pandora_illumina_nodenovo_b19d26	100x	5	0.0	0.8	5	0.0010771975404417766	641824.882267908	642517.0	0.8899959261606862	683799	768317	0.7916364277623663	0.8795118140851385	233433	259345.16666654113	294874
50	pandora_illumina_nodenovo_b19d26	100x	5	0.0	0.8	6	0.0010410661395078293	639903.1242630155	640570.0	0.8894790800341038	680206	764724	0.784076534643728	0.8748675983667524	231203	257974.8333331993	294873
51	pandora_illumina_nodenovo_b19d26	100x	5	0.0	0.8	7	0.000989641991611001	636637.33282729	637268.0	0.8886980844344828	674840	759358	0.7724778544976058	0.8678784518265363	227779	255909.58333318715	294868
52	pandora_illumina_nodenovo_b19d26	100x	5	0.0	0.8	8	0.0009184472724008683	630281.5874352859	630861.0	0.8872079708965124	664808	749326	0.7499745643724861	0.8547634147493791	221139	252037.24999983146	294862
53	pandora_illumina_nodenovo_b19d26	100x	5	0.0	0.8	9	0.0008416178902159732	618337.1580356967	618858.0	0.8847308390489659	648705	733223	0.7126315146828385	0.8337222527472107	210108	245809.66666647108	294834
54	pandora_illumina_nodenovo_b19d26	100x	5	0.0	0.8	10	0.0007611612664043532	594010.5177900895	594463.0	0.8805757144149032	623194	707712	0.6491109625895229	0.8002820967772419	191330	235888.7499997695	294757
55	pandora_illumina_withdenovo_b19d26	100x	5	0.05	1.0	0	0.001297063459597125	662431.6681837569	663292.0	0.8979970504110389	693533	772311	0.8208427299703264	0.8921658895008436	242046	263077.4166665613	294875
56	pandora_illumina_withdenovo_b19d26	100x	5	0.05	1.0	1	0.0012935184771448727	662265.2381468803	663123.0	0.8979547689027463	693213	771991	0.8201000423908436	0.8917108944464414	241827	262943.2499998944	294875
57	pandora_illumina_withdenovo_b19d26	100x	5	0.05	1.0	2	0.0012912368804918195	662089.9796750254	662946.0	0.8979021323417916	692815	771593	0.8193533509227671	0.8912018353598266	241606	262792.24999989354	294874
58	pandora_illumina_withdenovo_b19d26	100x	5	0.05	1.0	3	0.0012833139836214704	661895.4887906108	662746.0	0.8978818832313595	692662	771440	0.8190277881400191	0.8909929890955451	241510	262730.66666655976	294874
59	pandora_illumina_withdenovo_b19d26	100x	5	0.05	1.0	4	0.001255018392610774	661027.3560367036	661858.0	0.8976489052650178	690906	769684	0.815321120207275	0.8887050062056574	240417	262055.99999988702	294874
60	pandora_illumina_withdenovo_b19d26	100x	5	0.05	1.0	5	0.0012322970883823505	660089.5699250997	660904.0	0.897484947029942	689675	768453	0.8124724458582309	0.8870469533876065	239577	261567.0833332171	294874
61	pandora_illumina_withdenovo_b19d26	100x	5	0.05	1.0	6	0.0011957346016602255	658150.0850330512	658938.0	0.8970216837735099	686218	764996	0.8050333874813054	0.8825791617347044	237381	260246.99999987398	294871
62	pandora_illumina_withdenovo_b19d26	100x	5	0.05	1.0	7	0.0011574974417853936	654910.064809842	655669.0	0.8963669634012705	681385	760163	0.7944761349223037	0.8763022864618585	234264	258391.7499998624	294866
63	pandora_illumina_withdenovo_b19d26	100x	5	0.05	1.0	8	0.001088921056269343	648584.9722695327	649292.0	0.8949947282762997	671451	750229	0.7728099033406817	0.8634599513871696	227863	254591.16666650696	294850
64	pandora_illumina_withdenovo_b19d26	100x	5	0.05	1.0	9	0.0010198921190690546	636518.157378277	637168.0	0.8926389439699524	654989	733767	0.7349520194567971	0.8419497049475528	216669	248212.6666664732	294807
65	pandora_illumina_withdenovo_b19d26	100x	5	0.05	1.0	10	0.0009284763030716904	611958.2831955084	612527.0	0.8887921116342102	629607	708385	0.6715852260003936	0.8086393154497725	197939	238333.49999977325	294734
66	pandora_illumina_nodenovo_b19d26	100x	5	0.0	1.0	0	0.0011709908830196405	645256.5246666878	646013.0	0.8911694900111483	688260	772311	0.8019431962696058	0.885432810512542	236473	261091.9999998857	294875
67	pandora_illumina_nodenovo_b19d26	100x	5	0.0	1.0	1	0.0011664369329564828	645086.6683712194	645840.0	0.8910642654863816	687514	771565	0.8003730394234845	0.8844648862508405	236010	260806.5833332166	294875
68	pandora_illumina_nodenovo_b19d26	100x	5	0.0	1.0	2	0.0011648269410888812	644908.9166723896	645661.0	0.8910190665741755	687194	771245	0.7997585409361286	0.8840541496816114	235828	260684.5833332155	294874
69	pandora_illumina_nodenovo_b19d26	100x	5	0.0	1.0	3	0.001157063180383222	644706.1700990321	645453.0	0.8909933429564121	687012	771063	0.7993549787366807	0.8838142166932824	235709	260613.8333332149	294874
70	pandora_illumina_nodenovo_b19d26	100x	5	0.0	1.0	4	0.0011258963546308953	643841.2843643846	644567.0	0.8907851292826208	685542	769593	0.7957670055684801	0.8818362532241305	234651	260030.5833332123	294874
71	pandora_illumina_nodenovo_b19d26	100x	5	0.0	1.0	5	0.0010963780653485689	642914.3491495803	643620.0	0.8906036058080269	684265	768316	0.7929047661034883	0.88011659217115	233807	259523.4999998757	294874
72	pandora_illumina_nodenovo_b19d26	100x	5	0.0	1.0	6	0.0010619548200382356	640987.576512581	641669.0	0.8900896141478679	680672	764723	0.7853550511576171	0.8754723785037414	231580	258153.1666665337	294873
73	pandora_illumina_nodenovo_b19d26	100x	5	0.0	1.0	7	0.0010100564707871133	637711.2243915342	638356.0	0.8893117657361767	675298	759349	0.7737530013429738	0.8684725029499797	228155	256084.7499998546	294868
74	pandora_illumina_nodenovo_b19d26	100x	5	0.0	1.0	8	0.0009373557157346113	631352.6427422201	631945.0	0.8878298503837495	665266	749317	0.7512599114161879	0.8553574779608731	221518	252212.416666499	294862
75	pandora_illumina_nodenovo_b19d26	100x	5	0.0	1.0	9	0.0008593687471784017	619356.2867666803	619889.0	0.8853610300335525	649129	733180	0.7138389737954238	0.8342722797680674	210464	245971.8333331384	294834
76	pandora_illumina_nodenovo_b19d26	100x	5	0.0	1.0	10	0.000774487951963887	594850.9380283405	595312.0	0.8812191392482343	623563	707614	0.6501864247498788	0.8007576297303752	191647	236028.9166664362	294757
77	pandora_illumina_withdenovo_b19d26	100x	0	0.0	1.0	0	0.0015033306724981932	681617.7603364032	682644.0	0.9055794880559774	699389	772311	0.8342144976685036	0.8999070227494632	245989	265360.083333248	294875
78	pandora_illumina_withdenovo_b19d26	100x	0	0.0	1.0	1	0.0014945051970436385	681407.1093018971	682427.0	0.9055366786664092	699039	771961	0.8334175498092412	0.8994141585414648	245754	265214.74999991443	294875
79	pandora_illumina_withdenovo_b19d26	100x	0	0.0	1.0	2	0.001487885704323788	681158.0045454244	682173.0	0.9054786405992584	698565	771487	0.832565773855952	0.8988129958329542	245502	265036.58333324647	294874
80	pandora_illumina_withdenovo_b19d26	100x	0	0.0	1.0	3	0.001478296533218848	680884.9599420738	681893.0	0.905449104436198	698324	771246	0.8320604732868955	0.8984868678370393	245353	264940.41666657914	294874
81	pandora_illumina_withdenovo_b19d26	100x	0	0.0	1.0	4	0.0014448491580678624	679814.3495828857	680798.0	0.9052174466862759	696439	769361	0.8281333722199989	0.8960341253097003	244195	264217.16666657256	294874
82	pandora_illumina_withdenovo_b19d26	100x	0	0.0	1.0	5	0.0013458451613207467	675663.4361558246	676574.0	0.9049607511179056	694361	767283	0.8232160176889112	0.8932450809494898	242745	263394.7499998999	294874
83	pandora_illumina_withdenovo_b19d26	100x	0	0.0	1.0	6	0.0012937055083130922	673071.116228611	673943.0	0.9044775884789404	690480	763402	0.8149326315575286	0.8882197638963766	240300	261910.2499998885	294871
84	pandora_illumina_withdenovo_b19d26	100x	0	0.0	1.0	7	0.0012350395078905008	667279.8639295808	668105.0	0.9037668720076436	684842	757764	0.8025713374888933	0.8808786590062618	236651	259741.1666665404	294866
85	pandora_illumina_withdenovo_b19d26	100x	0	0.0	1.0	8	0.001145608922768604	657483.9166738946	658238.0	0.9023318109371442	673708	746630	0.7782635238256741	0.8664456503301577	229471	255471.499999847	294850
86	pandora_illumina_withdenovo_b19d26	100x	0	0.0	1.0	9	0.001045901428923912	641579.2687613722	642251.0	0.8999691355907791	656073	728995	0.7376129984226861	0.8433815007653972	217452	248633.0833331429	294805
87	pandora_illumina_withdenovo_b19d26	100x	0	0.0	1.0	10	0.0009341989100132287	614285.5984581893	614860.0	0.8962670240035961	630056	702978	0.672674404796238	0.8092418736625643	198258	238508.66666644122	294731
88	pandora_illumina_withdenovo_b19d26	100x	5	0.0	1.0	0	0.0013057531931005562	665444.9570611392	666315.0	0.8991481410985989	694422	772311	0.8228164476473082	0.8933440723466924	242628	263424.8333332309	294875
89	pandora_illumina_withdenovo_b19d26	100x	5	0.0	1.0	1	0.0013022323671304516	665275.5270242626	666143.0	0.8991063367319049	694102	771991	0.8220737600678254	0.8928890772922901	242409	263290.666666564	294875
90	pandora_illumina_withdenovo_b19d26	100x	5	0.0	1.0	2	0.0012997229281078715	665095.4352190744	665961.0	0.8990544249955288	693705	771594	0.8213304665721629	0.8923811526275507	242189	263139.9999998964	294874
91	pandora_illumina_withdenovo_b19d26	100x	5	0.0	1.0	3	0.0012918501030261265	664894.9443346597	665755.0	0.8990329647537689	693541	771430	0.8209743822785325	0.8921570456078279	242084	263073.91666656267	294874
92	pandora_illumina_withdenovo_b19d26	100x	5	0.0	1.0	4	0.0012622001578000974	664015.8199140858	664855.0	0.8988028728971671	691787	769676	0.8172778881827493	0.8898713235705981	240994	262399.9166665565	294874
93	pandora_illumina_withdenovo_b19d26	100x	5	0.0	1.0	5	0.0012390711183314362	663070.3893580376	663893.0	0.8986403658311233	690553	768442	0.8144224312757313	0.8882095968669782	240152	261909.91666655327	294874
94	pandora_illumina_withdenovo_b19d26	100x	5	0.0	1.0	6	0.001203943395942875	661100.1134780556	661897.0	0.8981772593395358	687058	764947	0.8069460882894554	0.8836926429971411	237945	260575.33333321	294871
95	pandora_illumina_withdenovo_b19d26	100x	5	0.0	1.0	7	0.001164074697135975	657809.368342259	658576.0	0.8975243167432602	682184	760073	0.796341388969905	0.8773637855835023	234814	258704.749999865	294866
96	pandora_illumina_withdenovo_b19d26	100x	5	0.0	1.0	8	0.001095196499315998	651385.822362796	652100.0	0.8961578303920562	672182	750071	0.7745226386298117	0.8644290882364227	228368	254876.9166665093	294850
97	pandora_illumina_withdenovo_b19d26	100x	5	0.0	1.0	9	0.0010247860212371231	639113.3736719792	639769.0	0.8938114266316017	655608	733497	0.7364241690326213	0.8427705809783179	217103	248454.6666664749	294807
98	pandora_illumina_withdenovo_b19d26	100x	5	0.0	1.0	10	0.0009293232938677453	614057.8109532135	614629.0	0.8899759438473176	630038	707927	0.6726132716279765	0.8092090382054369	198242	238501.41666644122	294734
99	pandora_illumina_nodenovo_b19d26	100x	0	0.05	0.8	0	0.001175448954132241	647237.3102531714	647999.0	0.8923801421966021	689195	772311	0.8038219584569732	0.8866403843432729	237027	261448.0833332226	294875
100	pandora_illumina_nodenovo_b19d26	100x	0	0.05	0.8	1	0.0011683090912542053	647047.1646974492	647804.0	0.8922755297377654	688445	771561	0.8022416278083934	0.8856673731803423	236561	261161.16666655344	294875
101	pandora_illumina_nodenovo_b19d26	100x	0	0.05	0.8	2	0.0011658906853182494	646833.9820169854	647589.0	0.8922248242345027	688082	771198	0.8015660926361768	0.8852049236845305	236361	261023.9166665523	294874
102	pandora_illumina_nodenovo_b19d26	100x	0	0.05	0.8	3	0.0011572945957910585	646593.8334444768	647343.0	0.8921946297060113	687866	770982	0.8010845310200289	0.8849189258232949	236219	260939.5833332183	294874
103	pandora_illumina_nodenovo_b19d26	100x	0	0.05	0.8	4	0.0011245734821430098	645642.1105629207	646369.0	0.8919816703099048	686346	769462	0.7973982107612064	0.8828779410863018	235132	260337.74999988216	294874
104	pandora_illumina_nodenovo_b19d26	100x	0	0.05	0.8	5	0.001094352455115022	644595.8121720094	645302.0	0.8917884409078126	684972	768088	0.7942985817671276	0.8810279983989048	234218	259792.24999987864	294874
105	pandora_illumina_nodenovo_b19d26	100x	0	0.05	0.8	6	0.001057090212746692	642487.1144591385	643167.0	0.8912592398770197	681234	764350	0.7864334815327276	0.8761995277058351	231898	258367.58333320273	294873
106	pandora_illumina_nodenovo_b19d26	100x	0	0.05	0.8	7	0.00100358325919625	638964.1021259185	639606.0	0.8904563834105659	675632	758748	0.7743227478057978	0.8689054650437578	228323	256212.41666652285	294868
107	pandora_illumina_nodenovo_b19d26	100x	0	0.05	0.8	8	0.0009272032039189249	631852.6005329167	632439.0	0.8889346190028222	665236	748352	0.7510801663150898	0.8553153678664341	221465	252199.9999998325	294862
108	pandora_illumina_nodenovo_b19d26	100x	0	0.05	0.8	9	0.0008329660333161737	617873.9029676237	618389.0	0.8863910048838363	648481	731597	0.7121532794725167	0.8334045598533529	209967	245715.99999980343	294834
109	pandora_illumina_nodenovo_b19d26	100x	0	0.05	0.8	10	0.0007477401470337153	592233.8316128765	592677.0	0.8822586128739801	622804	705920	0.6482197078929959	0.7997704308089828	191066	235736.3333331018	294755
110	pandora_illumina_withdenovo_b19d26	100x	0	0.05	1.0	0	0.0013687929680146205	670637.777500779	671557.0	0.9015720350998496	696294	772311	0.8269232725731243	0.895784089303052	243839	264144.33333323745	294875
111	pandora_illumina_withdenovo_b19d26	100x	0	0.05	1.0	1	0.0013630552991389375	670450.8910160383	671366.0	0.901530342597774	695967	771984	0.8261602373887241	0.8953211812911818	243614	264007.8333332372	294875
112	pandora_illumina_withdenovo_b19d26	100x	0	0.05	1.0	2	0.0013585740241783828	670242.1876093766	671154.0	0.9014743145247522	695528	771545	0.8253593060086681	0.8947623956895809	243377	263842.16666656954	294874
113	pandora_illumina_withdenovo_b19d26	100x	0	0.05	1.0	3	0.0013494481404334735	670010.6336514129	670916.0	0.9014491513558084	695331	771348	0.8249353961352984	0.8944944846496099	243252	263763.16666656913	294874
114	pandora_illumina_withdenovo_b19d26	100x	0	0.05	1.0	4	0.0013189053676574414	669022.4573807741	669906.0	0.9012155566298128	693507	769524	0.8210930770430759	0.8921188937192249	242119	263062.66666656267	294874
115	pandora_illumina_withdenovo_b19d26	100x	0	0.05	1.0	5	0.0012882034967056644	667903.4945885256	668765.0	0.9010416937873288	692155	768172	0.8179731003750754	0.8903025812151153	241199	262527.0833332259	294874
116	pandora_illumina_withdenovo_b19d26	100x	0	0.05	1.0	6	0.0012478648805672732	665688.2730998043	666520.0	0.9005679439956469	688495	764512	0.8101712274180913	0.8855748219839027	238896	261130.33333321536	294871
117	pandora_illumina_withdenovo_b19d26	100x	0	0.05	1.0	7	0.0012010437399706528	661463.5979738107	662259.0	0.899883574832145	683269	759286	0.7987865674577604	0.8787867483304351	235535	259124.3333332021	294866
118	pandora_illumina_withdenovo_b19d26	100x	0	0.05	1.0	8	0.0011159306415828851	653083.3900394348	653813.0	0.8984579750102187	672609	748626	0.7756011531287095	0.864992934259828	228686	255043.1666665103	294850
119	pandora_illumina_withdenovo_b19d26	100x	0	0.05	1.0	9	0.001023798468513526	638433.7026843546	639088.0	0.8960619004386301	655351	731368	0.7358330563150004	0.8424234920585312	216928	248351.4999998073	294806
120	pandora_illumina_withdenovo_b19d26	100x	0	0.05	1.0	10	0.00092204078392899	612117.0822084207	612682.0	0.8922710421296086	629615	705632	0.6716169265637936	0.8086561124448876	197947	238336.8333331066	294732
121	pandora_illumina_nodenovo_b19d26	100x	5	0.05	0.8	0	0.0011330364967823134	641325.5305181314	642053.0	0.8894150154536191	686905	772311	0.7987418397626113	0.8836498516316453	235529	260566.24999988143	294875
122	pandora_illumina_nodenovo_b19d26	100x	5	0.05	0.8	1	0.001128438948121313	641158.6742226629	641883.0	0.8893080945869758	686159	771565	0.79717168291649	0.8826819273699441	235066	260280.8333332123	294875
123	pandora_illumina_nodenovo_b19d26	100x	5	0.05	0.8	2	0.0011269295108842226	640985.8391905	641709.0	0.8892621670156695	685839	771245	0.7965571735724412	0.8822711847542041	234884	260158.83333321122	294874
124	pandora_illumina_nodenovo_b19d26	100x	5	0.05	0.8	3	0.0011197422022298786	640788.6775390741	641507.0	0.8892376088416936	685668	771074	0.7961841328838758	0.8820465125213165	234774	260092.5833332107	294874
125	pandora_illumina_nodenovo_b19d26	100x	5	0.05	0.8	4	0.0010913084060060196	639936.8685480099	640636.0	0.8890264771500259	684201	769607	0.7926063335526361	0.8800725055443157	233719	259510.4999998745	294874
126	pandora_illumina_nodenovo_b19d26	100x	5	0.05	0.8	5	0.0010628909543121123	639023.0654678537	639703.0	0.8888424680444547	682927	768333	0.7897508766456182	0.8783565183769049	232877	259004.49999987145	294874
127	pandora_illumina_nodenovo_b19d26	100x	5	0.05	0.8	6	0.0010284481700928438	637136.0639847001	637792.0	0.8883262005724515	679375	764781	0.7822350639088692	0.8737659941733004	230660	257649.9999998636	294873
